rel_path,newsID,newsCategory,partNum,useType,processType,clickbaitClass_raw,y_true_clickbait,p_clickbait,y_pred_clickbait,conf_llm
ET_M03_284958_L.json,ET_M03_284958,ET,P1,1,A,1,0,0.07568359375,0,0.92578125
ET_M03_285034_L.json,ET_M03_285034,ET,P1,1,A,1,0,0.00170135498046875,0,1.0
ET_M03_285065_L.json,ET_M03_285065,ET,P1,1,A,1,0,0.10693359375,0,0.89453125
ET_M03_285545_L.json,ET_M03_285545,ET,P1,1,A,1,0,0.09521484375,0,0.90625
ET_M03_285704_L.json,ET_M03_285704,ET,P1,1,A,1,0,0.004058837890625,0,0.99609375
ET_M03_285781_L.json,ET_M03_285781,ET,P1,1,A,1,0,0.59375,1,0.59375
ET_M03_285835_L.json,ET_M03_285835,ET,P1,1,A,1,0,0.1484375,0,0.8515625
ET_M03_285883_L.json,ET_M03_285883,ET,P1,1,A,1,0,0.006683349609375,0,0.9921875
ET_M03_286096_L.json,ET_M03_286096,ET,P1,1,A,1,0,0.119140625,0,0.87890625
ET_M03_494373_L.json,ET_M03_494373,ET,P2,0,A,0,1,0.010986328125,0,0.98828125
ET_M03_494381_L.json,ET_M03_494381,ET,P2,0,A,0,1,0.10693359375,0,0.89453125
ET_M03_494452_L.json,ET_M03_494452,ET,P2,0,A,0,1,0.65234375,1,0.65234375
ET_M03_494608_L.json,ET_M03_494608,ET,P2,0,A,0,1,0.26953125,0,0.73046875
ET_M03_494844_L.json,ET_M03_494844,ET,P2,0,A,0,1,0.015869140625,0,0.984375
ET_M03_495035_L.json,ET_M03_495035,ET,P2,0,A,0,1,0.70703125,1,0.70703125
ET_M03_495049_L.json,ET_M03_495049,ET,P2,0,A,0,1,0.97265625,1,0.97265625
ET_M03_495237_L.json,ET_M03_495237,ET,P2,0,A,0,1,0.0140380859375,0,0.984375
ET_M03_495274_L.json,ET_M03_495274,ET,P2,0,A,0,1,0.9140625,1,0.9140625
ET_M03_495395_L.json,ET_M03_495395,ET,P2,0,A,0,1,0.00360107421875,0,0.99609375
ET_M03_495477_L.json,ET_M03_495477,ET,P2,0,A,0,1,0.0673828125,0,0.93359375
ET_M03_495480_L.json,ET_M03_495480,ET,P2,0,A,0,1,0.0849609375,0,0.9140625
ET_M03_495509_L.json,ET_M03_495509,ET,P2,0,A,0,1,0.0673828125,0,0.93359375
ET_M03_495733_L.json,ET_M03_495733,ET,P2,0,A,0,1,0.796875,1,0.796875
ET_M03_495998_L.json,ET_M03_495998,ET,P2,0,A,0,1,0.0203857421875,0,0.98046875
ET_M03_496120_L.json,ET_M03_496120,ET,P2,0,A,0,1,0.007568359375,0,0.9921875
ET_M03_496523_L.json,ET_M03_496523,ET,P2,0,A,0,1,0.06005859375,0,0.94140625
ET_M03_496578_L.json,ET_M03_496578,ET,P2,0,A,0,1,0.00360107421875,0,0.99609375
ET_M03_496879_L.json,ET_M03_496879,ET,P2,0,A,0,1,0.9453125,1,0.9453125
ET_M03_497080_L.json,ET_M03_497080,ET,P2,0,A,0,1,0.953125,1,0.953125
ET_M03_497134_L.json,ET_M03_497134,ET,P2,0,A,0,1,0.0673828125,0,0.93359375
ET_M03_497424_L.json,ET_M03_497424,ET,P2,0,A,0,1,0.408203125,0,0.59375
ET_M03_497438_L.json,ET_M03_497438,ET,P2,0,A,0,1,0.3203125,0,0.6796875
ET_M03_497448_L.json,ET_M03_497448,ET,P2,0,A,0,1,0.033203125,0,0.96875
ET_M03_497624_L.json,ET_M03_497624,ET,P2,0,A,0,1,0.77734375,1,0.77734375
ET_M03_497694_L.json,ET_M03_497694,ET,P2,0,A,0,1,0.93359375,1,0.93359375
ET_M03_497734_L.json,ET_M03_497734,ET,P2,0,A,0,1,0.81640625,1,0.81640625
ET_M03_497902_L.json,ET_M03_497902,ET,P2,0,A,0,1,0.376953125,0,0.62109375
ET_M03_497928_L.json,ET_M03_497928,ET,P2,0,A,0,1,0.22265625,0,0.77734375
ET_M03_498147_L.json,ET_M03_498147,ET,P2,0,A,0,1,0.037353515625,0,0.9609375
ET_M03_498468_L.json,ET_M03_498468,ET,P2,0,A,0,1,0.5625,1,0.5625
ET_M03_498510_L.json,ET_M03_498510,ET,P2,0,A,0,1,0.376953125,0,0.62109375
ET_M03_498527_L.json,ET_M03_498527,ET,P2,0,A,0,1,0.65234375,1,0.65234375
ET_M03_498707_L.json,ET_M03_498707,ET,P2,0,A,0,1,0.92578125,1,0.92578125
ET_M03_498852_L.json,ET_M03_498852,ET,P2,0,A,0,1,0.99609375,1,0.99609375
ET_M03_498876_L.json,ET_M03_498876,ET,P2,0,A,0,1,0.00592041015625,0,0.9921875
ET_M03_499009_L.json,ET_M03_499009,ET,P2,0,A,0,1,0.9609375,1,0.9609375
ET_M03_499168_L.json,ET_M03_499168,ET,P2,0,A,0,1,0.89453125,1,0.89453125
ET_M03_499424_L.json,ET_M03_499424,ET,P2,0,A,0,1,0.037353515625,0,0.9609375
ET_M03_499682_L.json,ET_M03_499682,ET,P2,0,A,0,1,0.5625,1,0.5625
ET_M03_499688_L.json,ET_M03_499688,ET,P2,0,A,0,1,0.5625,1,0.5625
ET_M03_499804_L.json,ET_M03_499804,ET,P2,0,A,0,1,0.2021484375,0,0.796875
ET_M03_500042_L.json,ET_M03_500042,ET,P2,0,A,0,1,0.2451171875,0,0.75390625
ET_M03_500047_L.json,ET_M03_500047,ET,P2,0,A,0,1,0.953125,1,0.953125
ET_M03_500352_L.json,ET_M03_500352,ET,P2,0,A,0,1,0.9921875,1,0.9921875
ET_M03_500631_L.json,ET_M03_500631,ET,P2,0,A,0,1,0.9921875,1,0.9921875
ET_M03_500717_L.json,ET_M03_500717,ET,P2,0,A,0,1,1.0,1,1.0
ET_M03_500772_L.json,ET_M03_500772,ET,P2,0,A,0,1,0.349609375,0,0.65234375
ET_M03_500877_L.json,ET_M03_500877,ET,P2,0,A,0,1,0.5,1,0.5
ET_M03_500909_L.json,ET_M03_500909,ET,P2,0,A,0,1,0.8515625,1,0.8515625
ET_M03_500928_L.json,ET_M03_500928,ET,P2,0,A,0,1,0.92578125,1,0.92578125
ET_M03_500986_L.json,ET_M03_500986,ET,P2,0,A,0,1,0.9140625,1,0.9140625
ET_M03_501059_L.json,ET_M03_501059,ET,P2,0,A,0,1,0.2021484375,0,0.796875
ET_M03_501319_L.json,ET_M03_501319,ET,P2,0,A,0,1,0.037353515625,0,0.9609375
ET_M03_501467_L.json,ET_M03_501467,ET,P2,0,A,0,1,0.0673828125,0,0.93359375
ET_M03_502221_L.json,ET_M03_502221,ET,P2,0,A,0,1,0.0673828125,0,0.93359375
ET_M03_502522_L.json,ET_M03_502522,ET,P2,0,A,0,1,0.2451171875,0,0.75390625
ET_M03_502651_L.json,ET_M03_502651,ET,P2,0,A,0,1,0.376953125,0,0.62109375
ET_M03_502799_L.json,ET_M03_502799,ET,P2,0,A,0,1,0.376953125,0,0.62109375
ET_M03_502888_L.json,ET_M03_502888,ET,P2,0,A,0,1,0.1484375,0,0.8515625
ET_M03_502920_L.json,ET_M03_502920,ET,P2,0,A,0,1,0.015869140625,0,0.984375
ET_M03_502995_L.json,ET_M03_502995,ET,P2,0,A,0,1,0.408203125,0,0.59375
ET_M03_503697_L.json,ET_M03_503697,ET,P2,0,A,0,1,0.62109375,1,0.62109375
ET_M03_503740_L.json,ET_M03_503740,ET,P2,0,A,0,1,0.376953125,0,0.62109375
ET_M03_503789_L.json,ET_M03_503789,ET,P2,0,A,0,1,0.70703125,1,0.70703125
ET_M03_503850_L.json,ET_M03_503850,ET,P2,0,A,0,1,0.96875,1,0.96875
ET_M03_503883_L.json,ET_M03_503883,ET,P2,0,A,0,1,0.26953125,0,0.73046875
ET_M03_504102_L.json,ET_M03_504102,ET,P2,0,A,0,1,0.98828125,1,0.98828125
ET_M03_504140_L.json,ET_M03_504140,ET,P2,0,A,0,1,0.1484375,0,0.8515625
ET_M03_504195_L.json,ET_M03_504195,ET,P2,0,A,0,1,0.006683349609375,0,0.9921875
ET_M03_504321_L.json,ET_M03_504321,ET,P2,0,A,0,1,0.0179443359375,0,0.98046875
ET_M03_504464_L.json,ET_M03_504464,ET,P2,0,A,0,1,0.00970458984375,0,0.9921875
ET_M03_504615_L.json,ET_M03_504615,ET,P2,0,A,0,1,0.04736328125,0,0.953125
ET_M03_504640_L.json,ET_M03_504640,ET,P2,0,A,0,1,0.75390625,1,0.75390625
ET_M03_504643_L.json,ET_M03_504643,ET,P2,0,A,0,1,0.06005859375,0,0.94140625
ET_M03_504894_L.json,ET_M03_504894,ET,P2,0,A,0,1,0.012451171875,0,0.98828125
ET_M03_504933_L.json,ET_M03_504933,ET,P2,0,A,0,1,0.99609375,1,0.99609375
ET_M03_504992_L.json,ET_M03_504992,ET,P2,0,A,0,1,0.94140625,1,0.94140625
ET_M03_505021_L.json,ET_M03_505021,ET,P2,0,A,0,1,0.73046875,1,0.73046875
ET_M03_505569_L.json,ET_M03_505569,ET,P2,0,A,0,1,0.3203125,0,0.6796875
ET_M03_627242_L.json,ET_M03_627242,ET,P2,0,D,0,1,0.9765625,1,0.9765625
ET_M03_627309_L.json,ET_M03_627309,ET,P2,0,D,0,1,0.96875,1,0.96875
ET_M03_627865_L.json,ET_M03_627865,ET,P2,0,D,0,1,0.0673828125,0,0.93359375
ET_M03_631038_L.json,ET_M03_631038,ET,P2,0,D,0,1,0.59375,1,0.59375
ET_M03_631730_L.json,ET_M03_631730,ET,P2,0,D,0,1,0.6796875,1,0.6796875
ET_M03_631977_L.json,ET_M03_631977,ET,P2,0,D,0,1,0.953125,1,0.953125
ET_M03_633013_L.json,ET_M03_633013,ET,P2,0,D,0,1,0.9609375,1,0.9609375
ET_M03_633048_L.json,ET_M03_633048,ET,P2,0,D,0,1,0.6796875,1,0.6796875
ET_M03_633115_L.json,ET_M03_633115,ET,P2,0,D,0,1,0.06005859375,0,0.94140625
ET_M03_633932_L.json,ET_M03_633932,ET,P2,0,D,0,1,0.99609375,1,0.99609375
ET_M03_633943_L.json,ET_M03_633943,ET,P2,0,D,0,1,0.5625,1,0.5625
ET_M03_633967_L.json,ET_M03_633967,ET,P2,0,D,0,1,0.5,1,0.5
ET_M03_634164_L.json,ET_M03_634164,ET,P2,0,D,0,1,0.87890625,1,0.87890625
ET_M03_634195_L.json,ET_M03_634195,ET,P2,0,D,0,1,0.2451171875,0,0.75390625
ET_M03_634815_L.json,ET_M03_634815,ET,P2,0,D,0,1,0.033203125,0,0.96875
ET_M03_736251_L.json,ET_M03_736251,ET,P2,1,A,1,0,0.0179443359375,0,0.98046875
ET_M03_736359_L.json,ET_M03_736359,ET,P2,1,A,1,0,0.06005859375,0,0.94140625
ET_M03_736653_L.json,ET_M03_736653,ET,P2,1,A,1,0,0.59375,1,0.59375
ET_M03_736665_L.json,ET_M03_736665,ET,P2,1,A,1,0,0.00860595703125,0,0.9921875
ET_M03_736908_L.json,ET_M03_736908,ET,P2,1,A,1,0,0.0179443359375,0,0.98046875
ET_M03_736920_L.json,ET_M03_736920,ET,P2,1,A,1,0,0.4375,0,0.5625
ET_M03_737066_L.json,ET_M03_737066,ET,P2,1,A,1,0,0.96875,1,0.96875
ET_M03_737124_L.json,ET_M03_737124,ET,P2,1,A,1,0,0.3203125,0,0.6796875
ET_M03_737213_L.json,ET_M03_737213,ET,P2,1,A,1,0,0.04736328125,0,0.953125
ET_M03_737389_L.json,ET_M03_737389,ET,P2,1,A,1,0,0.037353515625,0,0.9609375
ET_M03_737593_L.json,ET_M03_737593,ET,P2,1,A,1,0,0.97265625,1,0.97265625
ET_M03_737835_L.json,ET_M03_737835,ET,P2,1,A,1,0,0.26953125,0,0.73046875
ET_M03_737858_L.json,ET_M03_737858,ET,P2,1,A,1,0,0.00116729736328125,0,1.0
ET_M03_737942_L.json,ET_M03_737942,ET,P2,1,A,1,0,0.8515625,1,0.8515625
ET_M03_738049_L.json,ET_M03_738049,ET,P2,1,A,1,0,0.029296875,0,0.96875
ET_M03_738053_L.json,ET_M03_738053,ET,P2,1,A,1,0,0.00193023681640625,0,1.0
ET_M03_738079_L.json,ET_M03_738079,ET,P2,1,A,1,0,0.004058837890625,0,0.99609375
ET_M03_738364_L.json,ET_M03_738364,ET,P2,1,A,1,0,0.010986328125,0,0.98828125
ET_M03_738398_L.json,ET_M03_738398,ET,P2,1,A,1,0,0.002471923828125,0,0.99609375
ET_M03_738646_L.json,ET_M03_738646,ET,P2,1,A,1,0,0.004608154296875,0,0.99609375
ET_M03_738660_L.json,ET_M03_738660,ET,P2,1,A,1,0,0.00860595703125,0,0.9921875
ET_M03_738760_L.json,ET_M03_738760,ET,P2,1,A,1,0,0.06005859375,0,0.94140625
ET_M03_738772_L.json,ET_M03_738772,ET,P2,1,A,1,0,0.2021484375,0,0.796875
ET_M03_739076_L.json,ET_M03_739076,ET,P2,1,A,1,0,0.010986328125,0,0.98828125
ET_M03_739150_L.json,ET_M03_739150,ET,P2,1,A,1,0,0.00150299072265625,0,1.0
ET_M03_739326_L.json,ET_M03_739326,ET,P2,1,A,1,0,0.0849609375,0,0.9140625
ET_M03_739351_L.json,ET_M03_739351,ET,P2,1,A,1,0,0.8671875,1,0.8671875
ET_M03_739391_L.json,ET_M03_739391,ET,P2,1,A,1,0,0.9921875,1,0.9921875
ET_M03_739429_L.json,ET_M03_739429,ET,P2,1,A,1,0,0.033203125,0,0.96875
ET_M03_739475_L.json,ET_M03_739475,ET,P2,1,A,1,0,0.9765625,1,0.9765625
ET_M03_739506_L.json,ET_M03_739506,ET,P2,1,A,1,0,0.8359375,1,0.8359375
ET_M03_739579_L.json,ET_M03_739579,ET,P2,1,A,1,0,0.015869140625,0,0.984375
ET_M03_739996_L.json,ET_M03_739996,ET,P2,1,A,1,0,0.00970458984375,0,0.9921875
ET_M03_740086_L.json,ET_M03_740086,ET,P2,1,A,1,0,0.9921875,1,0.9921875
ET_M03_740218_L.json,ET_M03_740218,ET,P2,1,A,1,0,0.1640625,0,0.8359375
ET_M03_740351_L.json,ET_M03_740351,ET,P2,1,A,1,0,0.00970458984375,0,0.9921875
ET_M03_740386_L.json,ET_M03_740386,ET,P2,1,A,1,0,0.07568359375,0,0.92578125
ET_M03_740844_L.json,ET_M03_740844,ET,P2,1,A,1,0,0.00860595703125,0,0.9921875
ET_M03_740968_L.json,ET_M03_740968,ET,P2,1,A,1,0,0.0419921875,0,0.95703125
ET_M03_741250_L.json,ET_M03_741250,ET,P2,1,A,1,0,0.10693359375,0,0.89453125
ET_M03_741464_L.json,ET_M03_741464,ET,P2,1,A,1,0,0.53125,1,0.53125
ET_M03_741865_L.json,ET_M03_741865,ET,P2,1,A,1,0,0.22265625,0,0.77734375
ET_M03_741877_L.json,ET_M03_741877,ET,P2,1,A,1,0,0.0028076171875,0,0.99609375
ET_M03_741921_L.json,ET_M03_741921,ET,P2,1,A,1,0,0.00592041015625,0,0.9921875
ET_M03_741947_L.json,ET_M03_741947,ET,P2,1,A,1,0,0.75390625,1,0.75390625
ET_M03_742282_L.json,ET_M03_742282,ET,P2,1,A,1,0,0.1640625,0,0.8359375
ET_M03_742481_L.json,ET_M03_742481,ET,P2,1,A,1,0,0.294921875,0,0.70703125
ET_M03_742498_L.json,ET_M03_742498,ET,P2,1,A,1,0,0.07568359375,0,0.92578125
ET_M03_743129_L.json,ET_M03_743129,ET,P2,1,A,1,0,0.010986328125,0,0.98828125
ET_M03_743170_L.json,ET_M03_743170,ET,P2,1,A,1,0,0.015869140625,0,0.984375
ET_M03_743724_L.json,ET_M03_743724,ET,P2,1,A,1,0,0.000553131103515625,0,1.0
ET_M03_744598_L.json,ET_M03_744598,ET,P2,1,A,1,0,0.1826171875,0,0.81640625
ET_M03_745139_L.json,ET_M03_745139,ET,P2,1,A,1,0,0.294921875,0,0.70703125
ET_M03_745141_L.json,ET_M03_745141,ET,P2,1,A,1,0,0.00116729736328125,0,1.0
ET_M03_745306_L.json,ET_M03_745306,ET,P2,1,A,1,0,0.037353515625,0,0.9609375
ET_M03_745466_L.json,ET_M03_745466,ET,P2,1,A,1,0,0.1826171875,0,0.81640625
ET_M03_745912_L.json,ET_M03_745912,ET,P2,1,A,1,0,0.1328125,0,0.8671875
ET_M13_021706_L.json,ET_M13_021706,ET,P1,0,A,0,1,0.0003795623779296875,0,1.0
ET_M13_021795_L.json,ET_M13_021795,ET,P1,0,A,0,1,0.376953125,0,0.62109375
ET_M13_022301_L.json,ET_M13_022301,ET,P1,0,A,0,1,0.000911712646484375,0,1.0
ET_M13_022392_L.json,ET_M13_022392,ET,P1,0,A,0,1,0.0013275146484375,0,1.0
ET_M13_022401_L.json,ET_M13_022401,ET,P1,0,A,0,1,0.00360107421875,0,0.99609375
ET_M13_022499_L.json,ET_M13_022499,ET,P1,0,A,0,1,0.00102996826171875,0,1.0
ET_M13_022755_L.json,ET_M13_022755,ET,P1,0,A,0,1,0.010986328125,0,0.98828125
ET_M13_022958_L.json,ET_M13_022958,ET,P1,0,A,0,1,0.00150299072265625,0,1.0
ET_M13_023104_L.json,ET_M13_023104,ET,P1,0,A,0,1,0.000335693359375,0,1.0
ET_M13_023285_L.json,ET_M13_023285,ET,P1,0,A,0,1,0.000911712646484375,0,1.0
ET_M13_023501_L.json,ET_M13_023501,ET,P1,0,A,0,1,0.1484375,0,0.8515625
ET_M13_023965_L.json,ET_M13_023965,ET,P1,0,A,0,1,0.000553131103515625,0,1.0
ET_M13_024201_L.json,ET_M13_024201,ET,P1,0,A,0,1,0.000431060791015625,0,1.0
ET_M13_024528_L.json,ET_M13_024528,ET,P1,0,A,0,1,0.0002613067626953125,0,1.0
ET_M13_024737_L.json,ET_M13_024737,ET,P1,0,A,0,1,0.015869140625,0,0.984375
ET_M13_025697_L.json,ET_M13_025697,ET,P1,0,A,0,1,0.000804901123046875,0,1.0
ET_M13_025944_L.json,ET_M13_025944,ET,P1,0,A,0,1,0.00116729736328125,0,1.0
ET_M13_025985_L.json,ET_M13_025985,ET,P1,0,A,0,1,0.0003795623779296875,0,1.0
ET_M13_026506_L.json,ET_M13_026506,ET,P1,0,A,0,1,0.000553131103515625,0,1.0
ET_M13_026567_L.json,ET_M13_026567,ET,P1,0,A,0,1,0.0673828125,0,0.93359375
ET_M13_027344_L.json,ET_M13_027344,ET,P1,0,A,0,1,0.00102996826171875,0,1.0
ET_M13_027630_L.json,ET_M13_027630,ET,P1,0,A,0,1,0.0003795623779296875,0,1.0
ET_M13_027730_L.json,ET_M13_027730,ET,P1,0,A,0,1,0.00070953369140625,0,1.0
ET_M13_028379_L.json,ET_M13_028379,ET,P1,0,A,0,1,0.0028076171875,0,0.99609375
ET_M13_028534_L.json,ET_M13_028534,ET,P1,0,A,0,1,0.00048828125,0,1.0
ET_M13_028722_L.json,ET_M13_028722,ET,P1,0,A,0,1,0.0013275146484375,0,1.0
ET_M13_028729_L.json,ET_M13_028729,ET,P1,0,A,0,1,0.0013275146484375,0,1.0
ET_M13_028737_L.json,ET_M13_028737,ET,P1,0,A,0,1,0.00860595703125,0,0.9921875
ET_M13_029291_L.json,ET_M13_029291,ET,P1,0,A,0,1,0.00070953369140625,0,1.0
ET_M13_029588_L.json,ET_M13_029588,ET,P1,0,A,0,1,0.000804901123046875,0,1.0
ET_M13_029591_L.json,ET_M13_029591,ET,P1,0,A,0,1,0.0013275146484375,0,1.0
ET_M13_029888_L.json,ET_M13_029888,ET,P1,0,A,0,1,0.053466796875,0,0.9453125
ET_M13_030031_L.json,ET_M13_030031,ET,P1,0,A,0,1,0.000553131103515625,0,1.0
ET_M13_030214_L.json,ET_M13_030214,ET,P1,0,A,0,1,0.00116729736328125,0,1.0
ET_M13_030261_L.json,ET_M13_030261,ET,P1,0,A,0,1,0.0002613067626953125,0,1.0
ET_M13_030732_L.json,ET_M13_030732,ET,P1,0,A,0,1,0.002471923828125,0,0.99609375
ET_M13_165080_L.json,ET_M13_165080,ET,P1,0,D,0,1,0.0260009765625,0,0.97265625
ET_M13_166719_L.json,ET_M13_166719,ET,P1,0,D,0,1,0.0028076171875,0,0.99609375
ET_M13_166730_L.json,ET_M13_166730,ET,P1,0,D,0,1,0.010986328125,0,0.98828125
ET_M13_166787_L.json,ET_M13_166787,ET,P1,0,D,0,1,0.796875,1,0.796875
ET_M13_167014_L.json,ET_M13_167014,ET,P1,0,D,0,1,0.0028076171875,0,0.99609375
ET_M13_167086_L.json,ET_M13_167086,ET,P1,0,D,0,1,0.1484375,0,0.8515625
ET_M13_167142_L.json,ET_M13_167142,ET,P1,0,D,0,1,0.0419921875,0,0.95703125
ET_M13_167210_L.json,ET_M13_167210,ET,P1,0,D,0,1,0.09521484375,0,0.90625
ET_M13_167288_L.json,ET_M13_167288,ET,P1,0,D,0,1,0.00592041015625,0,0.9921875
ET_M13_167291_L.json,ET_M13_167291,ET,P1,0,D,0,1,0.00150299072265625,0,1.0
ET_M13_167572_L.json,ET_M13_167572,ET,P1,0,D,0,1,0.053466796875,0,0.9453125
ET_M13_169444_L.json,ET_M13_169444,ET,P1,0,D,0,1,0.2021484375,0,0.796875
ET_M13_169883_L.json,ET_M13_169883,ET,P1,0,D,0,1,0.010986328125,0,0.98828125
ET_M13_169935_L.json,ET_M13_169935,ET,P1,0,D,0,1,0.003173828125,0,0.99609375
ET_M13_170039_L.json,ET_M13_170039,ET,P1,0,D,0,1,0.02294921875,0,0.9765625
ET_M13_170870_L.json,ET_M13_170870,ET,P1,0,D,0,1,0.000911712646484375,0,1.0
ET_M13_170902_L.json,ET_M13_170902,ET,P1,0,D,0,1,0.0419921875,0,0.95703125
ET_M13_171010_L.json,ET_M13_171010,ET,P1,0,D,0,1,0.77734375,1,0.77734375
ET_M13_171011_L.json,ET_M13_171011,ET,P1,0,D,0,1,0.00170135498046875,0,1.0
ET_M13_171357_L.json,ET_M13_171357,ET,P1,0,D,0,1,9.632110595703125e-05,0,1.0
ET_M13_171446_L.json,ET_M13_171446,ET,P1,0,D,0,1,0.22265625,0,0.77734375
ET_M13_171736_L.json,ET_M13_171736,ET,P1,0,D,0,1,0.007568359375,0,0.9921875
ET_M13_171793_L.json,ET_M13_171793,ET,P1,0,D,0,1,0.0028076171875,0,0.99609375
ET_M13_257402_L.json,ET_M13_257402,ET,P1,1,A,1,0,0.004058837890625,0,0.99609375
ET_M13_257545_L.json,ET_M13_257545,ET,P1,1,A,1,0,0.015869140625,0,0.984375
ET_M13_257978_L.json,ET_M13_257978,ET,P1,1,A,1,0,0.006683349609375,0,0.9921875
ET_M13_258283_L.json,ET_M13_258283,ET,P1,1,A,1,0,0.0203857421875,0,0.98046875
ET_M13_258873_L.json,ET_M13_258873,ET,P1,1,A,1,0,0.00048828125,0,1.0
ET_M13_259124_L.json,ET_M13_259124,ET,P1,1,A,1,0,0.012451171875,0,0.98828125
ET_M13_259198_L.json,ET_M13_259198,ET,P1,1,A,1,0,0.004058837890625,0,0.99609375
ET_M13_259654_L.json,ET_M13_259654,ET,P1,1,A,1,0,0.0013275146484375,0,1.0
ET_M13_259767_L.json,ET_M13_259767,ET,P1,1,A,1,0,0.02294921875,0,0.9765625
ET_M13_259952_L.json,ET_M13_259952,ET,P1,1,A,1,0,0.000179290771484375,0,1.0
ET_M13_260133_L.json,ET_M13_260133,ET,P1,1,A,1,0,0.0203857421875,0,0.98046875
ET_M13_260226_L.json,ET_M13_260226,ET,P1,1,A,1,0,0.000553131103515625,0,1.0
ET_M13_260351_L.json,ET_M13_260351,ET,P1,1,A,1,0,0.012451171875,0,0.98828125
ET_M13_260826_L.json,ET_M13_260826,ET,P1,1,A,1,0,0.26953125,0,0.73046875
ET_M13_260873_L.json,ET_M13_260873,ET,P1,1,A,1,0,0.22265625,0,0.77734375
ET_M13_260900_L.json,ET_M13_260900,ET,P1,1,A,1,0,0.0021820068359375,0,0.99609375
ET_M13_261091_L.json,ET_M13_261091,ET,P1,1,A,1,0,0.0260009765625,0,0.97265625
ET_M13_262164_L.json,ET_M13_262164,ET,P1,1,A,1,0,0.002471923828125,0,0.99609375
ET_M13_262453_L.json,ET_M13_262453,ET,P1,1,A,1,0,0.2021484375,0,0.796875
ET_M13_262729_L.json,ET_M13_262729,ET,P1,1,A,1,0,0.10693359375,0,0.89453125
ET_M13_263023_L.json,ET_M13_263023,ET,P1,1,A,1,0,0.73046875,1,0.73046875
ET_M13_263074_L.json,ET_M13_263074,ET,P1,1,A,1,0,0.004058837890625,0,0.99609375
ET_M13_263578_L.json,ET_M13_263578,ET,P1,1,A,1,0,0.00170135498046875,0,1.0
ET_M13_263680_L.json,ET_M13_263680,ET,P1,1,A,1,0,0.1640625,0,0.8359375
ET_M13_263999_L.json,ET_M13_263999,ET,P1,1,A,1,0,0.8671875,1,0.8671875
ET_M13_264016_L.json,ET_M13_264016,ET,P1,1,A,1,0,0.004058837890625,0,0.99609375
ET_M13_264287_L.json,ET_M13_264287,ET,P1,1,A,1,0,0.00102996826171875,0,1.0
ET_M13_264301_L.json,ET_M13_264301,ET,P1,1,A,1,0,0.012451171875,0,0.98828125
ET_M13_264453_L.json,ET_M13_264453,ET,P1,1,A,1,0,0.0849609375,0,0.9140625
ET_M13_264471_L.json,ET_M13_264471,ET,P1,1,A,1,0,0.00592041015625,0,0.9921875
ET_M13_265136_L.json,ET_M13_265136,ET,P1,1,A,1,0,0.0849609375,0,0.9140625
ET_M13_265239_L.json,ET_M13_265239,ET,P1,1,A,1,0,0.012451171875,0,0.98828125
ET_M13_265260_L.json,ET_M13_265260,ET,P1,1,A,1,0,0.00170135498046875,0,1.0
ET_M13_265711_L.json,ET_M13_265711,ET,P1,1,A,1,0,0.00860595703125,0,0.9921875
ET_M13_266073_L.json,ET_M13_266073,ET,P1,1,A,1,0,0.07568359375,0,0.92578125
ET_M13_266094_L.json,ET_M13_266094,ET,P1,1,A,1,0,0.00193023681640625,0,1.0
ET_M13_266807_L.json,ET_M13_266807,ET,P1,1,A,1,0,0.0673828125,0,0.93359375
ET_M13_266831_L.json,ET_M13_266831,ET,P1,1,A,1,0,0.000911712646484375,0,1.0
ET_M13_266876_L.json,ET_M13_266876,ET,P1,1,A,1,0,0.00150299072265625,0,1.0
ET_M13_267447_L.json,ET_M13_267447,ET,P1,1,A,1,0,0.00170135498046875,0,1.0
ET_M13_267505_L.json,ET_M13_267505,ET,P1,1,A,1,0,0.007568359375,0,0.9921875
ET_M13_267517_L.json,ET_M13_267517,ET,P1,1,A,1,0,0.0673828125,0,0.93359375
ET_M13_267892_L.json,ET_M13_267892,ET,P1,1,A,1,0,0.81640625,1,0.81640625
ET_M13_267989_L.json,ET_M13_267989,ET,P1,1,A,1,0,0.0260009765625,0,0.97265625
ET_M13_268030_L.json,ET_M13_268030,ET,P1,1,A,1,0,0.00150299072265625,0,1.0
ET_M13_268399_L.json,ET_M13_268399,ET,P1,1,A,1,0,0.000804901123046875,0,1.0
ET_M13_268414_L.json,ET_M13_268414,ET,P1,1,A,1,0,0.004058837890625,0,0.99609375
ET_M13_268652_L.json,ET_M13_268652,ET,P1,1,A,1,0,0.00102996826171875,0,1.0
ET_M13_268987_L.json,ET_M13_268987,ET,P1,1,A,1,0,0.09521484375,0,0.90625
ET_M13_269035_L.json,ET_M13_269035,ET,P1,1,A,1,0,0.09521484375,0,0.90625
ET_M13_269047_L.json,ET_M13_269047,ET,P1,1,A,1,0,7.486343383789062e-05,0,1.0
ET_M13_269879_L.json,ET_M13_269879,ET,P1,1,A,1,0,0.0673828125,0,0.93359375
ET_M13_270164_L.json,ET_M13_270164,ET,P1,1,A,1,0,0.00193023681640625,0,1.0
ET_M13_270330_L.json,ET_M13_270330,ET,P1,1,A,1,0,0.00048828125,0,1.0
ET_M13_270472_L.json,ET_M13_270472,ET,P1,1,A,1,0,0.00150299072265625,0,1.0
